"No.","Time","Source","Destination","Protocol","Length","Info"
"5430","134.801200","192.168.88.132","197.149.58.243","TCP","54","62103  >  443 [ACK] Seq=8355 Ack=36615 Win=65280 Len=0"
"5431","134.802350","197.149.58.243","192.168.88.132","TLSv1.3","8694","Application Data"
"5432","134.802350","197.149.58.243","192.168.88.132","TLSv1.3","1021","Application Data"
"5433","134.802439","192.168.88.132","197.149.58.243","TCP","54","62103  >  443 [ACK] Seq=8355 Ack=46222 Win=65280 Len=0"
"5434","134.806250","197.149.58.243","192.168.88.132","TLSv1.3","21654","Application Data, Application Data"
"5435","134.806250","197.149.58.243","192.168.88.132","TCP","1284","443  >  62103 [PSH, ACK] Seq=67822 Ack=8355 Win=74624 Len=1230 [TCP PDU reassembled in 5438]"
"5436","134.806393","192.168.88.132","197.149.58.243","TCP","54","62103  >  443 [ACK] Seq=8355 Ack=69052 Win=65280 Len=0"
"5437","134.806878","197.149.58.243","192.168.88.132","TCP","1494","443  >  62103 [ACK] Seq=69052 Ack=8355 Win=74624 Len=1440 [TCP PDU reassembled in 5438]"
"5438","134.807681","197.149.58.243","192.168.88.132","TLSv1.3","1161","Application Data, Application Data"
"5439","134.807743","192.168.88.132","197.149.58.243","TCP","54","62103  >  443 [ACK] Seq=8355 Ack=71599 Win=130816 Len=0"
"5440","134.815795","146.75.73.91","192.168.88.132","TCP","54","443  >  53864 [ACK] Seq=757 Ack=289 Win=281 Len=0"
"5441","134.815795","23.196.227.234","192.168.88.132","QUIC","71","Protected Payload (KP0)"
"5442","134.838055","160.79.104.10","192.168.88.132","QUIC","89","Protected Payload (KP0)"
"5443","134.839870","23.196.227.234","192.168.88.132","QUIC","70","Protected Payload (KP0)"
"5444","134.840180","192.168.88.132","23.196.227.234","QUIC","73","Protected Payload (KP0), DCID=081a851d4580cf31"
"5445","134.840342","192.168.88.132","160.79.104.10","QUIC","87","Protected Payload (KP0), DCID=01d4d2dd2eb3bb9709d430dd25b3821e29d0c22f"
"5446","134.851807","160.79.104.10","192.168.88.132","QUIC","92","Protected Payload (KP0)"
"5447","134.861958","192.168.88.132","160.79.104.10","QUIC","87","Protected Payload (KP0), DCID=01d4d2dd2eb3bb9709d430dd25b3821e29d0c22f"
"5448","134.886748","192.168.88.132","196.192.32.5","DNS","71","Standard query 0xc45e HTTPS th.bing.com"
"5449","134.887192","192.168.88.132","196.192.32.5","DNS","71","Standard query 0x336a A th.bing.com"
"5450","134.890470","196.192.32.5","192.168.88.132","DNS","249","Standard query response 0xc45e HTTPS th.bing.com CNAME p-th.bing.com.trafficmanager.net CNAME th.bing.com.edgekey.net CNAME e86303.dscx.akamaiedge.net SOA n0dscx.akamaiedge.net"
"5451","134.890470","196.192.32.5","192.168.88.132","DNS","268","Standard query response 0x336a A th.bing.com CNAME p-th.bing.com.trafficmanager.net CNAME th.bing.com.edgekey.net CNAME e86303.dscx.akamaiedge.net A 23.196.227.230 A 23.196.227.236 A 23.196.227.237 A 23.196.227.229 A 23.196.227.234"
"5452","134.892524","192.168.88.132","23.196.227.230","QUIC","1292","Initial, DCID=215bfd1966ac8924, PKN: 1, PING, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, PADDING, PING, PADDING, CRYPTO, PADDING, PING, PING, CRYPTO, PING"
"5453","134.892646","192.168.88.132","23.196.227.230","QUIC","1292","Initial, DCID=215bfd1966ac8924, PKN: 2, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, PING, PING, CRYPTO, CRYPTO, PING, CRYPTO, PING, PING, PING, PING, PING, CRYPTO, PADDING"
"5454","134.907548","192.168.88.132","160.79.104.10","QUIC","83","Protected Payload (KP0), DCID=01d4d2dd2eb3bb9709d430dd25b3821e29d0c22f"
"5455","134.909724","192.168.88.132","23.196.227.234","QUIC","82","Protected Payload (KP0), DCID=081a851d4580cf31"
"5456","134.911210","192.168.88.132","23.196.227.234","QUIC","239","Protected Payload (KP0), DCID=081a851d4580cf31"
"5457","134.925811","160.79.104.10","192.168.88.132","QUIC","66","Protected Payload (KP0)"
"5458","134.929095","192.168.88.132","196.192.32.5","DNS","72","Standard query 0xf15d HTTPS srtb.msn.com"
"5459","134.929532","192.168.88.132","196.192.32.5","DNS","72","Standard query 0x74d8 A srtb.msn.com"
"5460","134.933136","196.192.32.5","192.168.88.132","DNS","224","Standard query response 0xf15d HTTPS srtb.msn.com CNAME srtb-msn-com-profile.trafficmanager.net CNAME www-msn-com.a-0003.a-msedge.net SOA ns1.a-msedge.net"
"5461","134.933136","196.192.32.5","192.168.88.132","DNS","197","Standard query response 0x74d8 A srtb.msn.com CNAME srtb-msn-com-profile.trafficmanager.net CNAME www-msn-com.a-0003.a-msedge.net CNAME a-0003.a-msedge.net A 204.79.197.203"
"5462","134.934018","192.168.88.132","204.79.197.203","TCP","66","51766  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5463","134.934155","160.79.104.10","192.168.88.132","QUIC","91","Protected Payload (KP0)"
"5464","134.938616","192.168.88.132","160.79.104.10","QUIC","87","Protected Payload (KP0), DCID=01d4d2dd2eb3bb9709d430dd25b3821e29d0c22f"
"5465","134.939581","23.196.227.230","192.168.88.132","QUIC","82","Initial, SCID=43f63c025680cf31, PKN: 1, ACK"
"5466","134.940963","23.196.227.230","192.168.88.132","QUIC","1292","Initial, SCID=43f63c025680cf31, PKN: 2, ACK, PADDING"
"5467","134.940963","23.196.227.230","192.168.88.132","QUIC","1292","Initial, SCID=43f63c025680cf31, PKN: 3, CRYPTO, PADDING"
"5468","134.940963","23.196.227.230","192.168.88.132","QUIC","297","Handshake, SCID=43f63c025680cf31"
"5469","134.942039","192.168.88.132","23.196.227.230","QUIC","207","Protected Payload (KP0), DCID=43f63c025680cf31"
"5470","134.942555","192.168.88.132","23.196.227.230","QUIC","1292","Protected Payload (KP0), DCID=43f63c025680cf31"
"5471","134.942738","192.168.88.132","23.196.227.230","QUIC","1292","Protected Payload (KP0), DCID=43f63c025680cf31"
"5472","134.942803","192.168.88.132","23.196.227.230","QUIC","551","Protected Payload (KP0), DCID=43f63c025680cf31"
"5473","134.943048","192.168.88.132","23.196.227.230","QUIC","1292","Protected Payload (KP0), DCID=43f63c025680cf31"
"5474","134.943107","192.168.88.132","23.196.227.230","QUIC","1292","Protected Payload (KP0), DCID=43f63c025680cf31"
"5475","134.943151","192.168.88.132","23.196.227.230","QUIC","550","Protected Payload (KP0), DCID=43f63c025680cf31"
"5476","134.943369","192.168.88.132","23.196.227.230","QUIC","1292","Protected Payload (KP0), DCID=43f63c025680cf31"
"5477","134.943426","192.168.88.132","23.196.227.230","QUIC","1292","Protected Payload (KP0), DCID=43f63c025680cf31"
"5478","134.943482","192.168.88.132","23.196.227.230","QUIC","551","Protected Payload (KP0), DCID=43f63c025680cf31"
"5479","134.943764","192.168.88.132","23.196.227.230","QUIC","1292","Protected Payload (KP0), DCID=43f63c025680cf31"
"5480","134.943844","192.168.88.132","23.196.227.230","QUIC","1292","Protected Payload (KP0), DCID=43f63c025680cf31"
"5481","134.948272","192.168.88.132","23.196.227.230","QUIC","552","Protected Payload (KP0), DCID=43f63c025680cf31"
"5482","134.965467","23.196.227.234","192.168.88.132","QUIC","70","Protected Payload (KP0)"
"5483","134.971393","23.196.227.234","192.168.88.132","QUIC","1494","Protected Payload (KP0)"
"5484","134.971658","192.168.88.132","23.196.227.234","QUIC","73","Protected Payload (KP0), DCID=081a851d4580cf31"
"5485","134.979784","204.79.197.203","192.168.88.132","TCP","66","443  >  51766 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"5486","134.979899","192.168.88.132","204.79.197.203","TCP","54","51766  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"5487","134.980210","192.168.88.132","34.54.194.141","TCP","55","[TCP Keep-Alive] 61523  >  443 [ACK] Seq=1 Ack=1 Win=252 Len=1"
"5488","134.980695","192.168.88.132","204.79.197.203","TLSv1.3","2291","Client Hello (SNI=srtb.msn.com)"
"5489","134.981540","192.168.88.132","104.208.16.88","TLSv1.2","139","Application Data"
"5490","134.981660","192.168.88.132","104.208.16.88","TLSv1.2","1227","Application Data"
"5491","134.989871","160.79.104.10","192.168.88.132","QUIC","85","Protected Payload (KP0)"
"5492","134.991527","23.196.227.234","192.168.88.132","QUIC","70","Protected Payload (KP0)"
"5493","134.991930","192.168.88.132","160.79.104.10","QUIC","87","Protected Payload (KP0), DCID=01d4d2dd2eb3bb9709d430dd25b3821e29d0c22f"
"5494","134.994678","23.196.227.230","192.168.88.132","QUIC","345","Protected Payload (KP0)"
"5495","134.994678","23.196.227.230","192.168.88.132","QUIC","82","Handshake, SCID=43f63c025680cf31"
"5496","134.994678","23.196.227.230","192.168.88.132","QUIC","105","Protected Payload (KP0)"
"5497","134.994678","23.196.227.230","192.168.88.132","QUIC","63","Protected Payload (KP0)"
"5498","134.994678","23.196.227.230","192.168.88.132","QUIC","112","Protected Payload (KP0)"
"5499","134.994678","23.196.227.230","192.168.88.132","QUIC","66","Protected Payload (KP0)"
"5500","134.995450","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5501","134.995543","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5502","134.995602","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5503","135.015290","23.196.227.230","192.168.88.132","QUIC","585","Protected Payload (KP0)"
"5504","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5505","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5506","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5507","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5508","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5509","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5510","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5511","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5512","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5513","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5514","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5515","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5516","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5517","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5518","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5519","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5520","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5521","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5522","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5523","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5524","135.015290","23.196.227.230","192.168.88.132","QUIC","97","Protected Payload (KP0)"
"5525","135.015290","23.196.227.230","192.168.88.132","QUIC","66","Protected Payload (KP0)"
"5526","135.015290","23.196.227.230","192.168.88.132","QUIC","1494","Protected Payload (KP0)"
"5527","135.015290","23.196.227.230","192.168.88.132","QUIC","230","Protected Payload (KP0)"
"5528","135.015290","23.196.227.230","192.168.88.132","QUIC","140","Protected Payload (KP0)"
"5529","135.015290","23.196.227.230","192.168.88.132","QUIC","140","Protected Payload (KP0)"
"5530","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5531","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5532","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5533","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5534","135.015290","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5535","135.015728","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5536","135.015728","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5537","135.015728","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5538","135.015728","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5539","135.015728","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5540","135.015728","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5541","135.015728","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5542","135.015728","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5543","135.015728","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5544","135.015728","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5545","135.015728","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5546","135.015728","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5547","135.016001","192.168.88.132","23.196.227.230","QUIC","79","Protected Payload (KP0), DCID=43f63c025680cf31"
"5548","135.016163","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5549","135.016255","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5550","135.016367","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5551","135.016482","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5552","135.016570","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5553","135.016709","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5554","135.016814","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5555","135.016935","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5556","135.017039","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5557","135.017126","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5558","135.017275","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5559","135.017533","192.168.88.132","23.196.227.230","QUIC","80","Protected Payload (KP0), DCID=43f63c025680cf31"
"5560","135.017709","192.168.88.132","23.196.227.230","QUIC","79","Protected Payload (KP0), DCID=43f63c025680cf31"
"5561","135.017803","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5562","135.017924","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5563","135.018955","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5564","135.019102","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5565","135.019211","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5566","135.019315","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5567","135.019511","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5568","135.019620","192.168.88.132","23.196.227.230","QUIC","75","Protected Payload (KP0), DCID=43f63c025680cf31"
"5569","135.019719","192.168.88.132","23.196.227.234","QUIC","74","Protected Payload (KP0), DCID=081a851d4580cf31"
"5570","135.027303","204.79.197.203","192.168.88.132","TCP","54","443  >  51766 [ACK] Seq=1 Ack=1441 Win=4194560 Len=0"
"5571","135.027303","204.79.197.203","192.168.88.132","TCP","54","443  >  51766 [ACK] Seq=1 Ack=2238 Win=4193792 Len=0"
"5572","135.027416","204.79.197.203","192.168.88.132","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"5573","135.028141","34.54.194.141","192.168.88.132","TCP","66","[TCP Keep-Alive ACK] 443  >  61523 [ACK] Seq=1 Ack=2 Win=1040 Len=0 SLE=1 SRE=2"
"5574","135.028699","192.168.88.132","204.79.197.203","TLSv1.3","1137","Change Cipher Spec, Client Hello (SNI=srtb.msn.com)"
"5575","135.029109","192.168.88.132","23.196.227.230","QUIC","1288","Protected Payload (KP0), DCID=43f63c025680cf31"
"5576","135.029258","192.168.88.132","23.196.227.230","QUIC","1292","Protected Payload (KP0), DCID=43f63c025680cf31"
"5577","135.029304","192.168.88.132","23.196.227.230","QUIC","540","Protected Payload (KP0), DCID=43f63c025680cf31"
"5578","135.029377","192.168.88.132","23.196.227.230","QUIC","118","Protected Payload (KP0), DCID=43f63c025680cf31"
"5579","135.033377","192.168.88.132","23.196.227.230","QUIC","208","Protected Payload (KP0), DCID=43f63c025680cf31"
"5580","135.034448","192.168.88.132","196.192.32.5","DNS","87","Standard query 0xf668 HTTPS img-s-msn-com.akamaized.net"
"5581","135.034657","192.168.88.132","196.192.32.5","DNS","87","Standard query 0xe0ba A img-s-msn-com.akamaized.net"
"5582","135.038140","196.192.32.5","192.168.88.132","DNS","185","Standard query response 0xf668 HTTPS img-s-msn-com.akamaized.net CNAME a1834.dscg2.akamai.net SOA n0dscg2.akamai.net"
"5583","135.038140","196.192.32.5","192.168.88.132","DNS","152","Standard query response 0xe0ba A img-s-msn-com.akamaized.net CNAME a1834.dscg2.akamai.net A 197.149.58.235 A 197.149.58.243"
"5584","135.039491","192.168.88.132","197.149.58.235","QUIC","1292","Initial, DCID=c03f8f348ebd07c0, PKN: 1, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO"
"5585","135.039575","192.168.88.132","197.149.58.235","QUIC","1292","Initial, DCID=c03f8f348ebd07c0, PKN: 2, PING, CRYPTO, PING, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING"
"5586","135.042154","23.196.227.230","192.168.88.132","QUIC","1292","Protected Payload (KP0)"
"5587","135.054409","197.149.58.235","192.168.88.132","QUIC","82","Initial, SCID=0fbaad8c3cc0741b, PKN: 1, ACK"
"5588","135.054409","197.149.58.235","192.168.88.132","QUIC","1292","Initial, SCID=0fbaad8c3cc0741b, PKN: 2, ACK, PADDING"
"5589","135.054409","197.149.58.235","192.168.88.132","QUIC","1292","Initial, SCID=0fbaad8c3cc0741b, PKN: 3, CRYPTO, PADDING"
"5590","135.054409","197.149.58.235","192.168.88.132","QUIC","309","Handshake, SCID=0fbaad8c3cc0741b"
"5591","135.055507","192.168.88.132","197.149.58.235","QUIC","210","Protected Payload (KP0), DCID=0fbaad8c3cc0741b"
"5592","135.056301","192.168.88.132","197.149.58.235","TCP","66","61826  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5593","135.056919","192.168.88.132","197.149.58.235","QUIC","602","Protected Payload (KP0), DCID=0fbaad8c3cc0741b"
